Date,Open,High,Low,Close,Adj Close,Volume
2020-08-04,5.600000,5.740000,5.360000,5.450000,5.450000,3411200
2020-08-05,5.490000,5.640000,5.355000,5.595000,5.595000,3090400
2020-08-06,5.620000,5.700000,5.550000,5.560000,5.560000,2982600
2020-08-07,5.270000,5.490000,4.770000,4.940000,4.940000,5825600
2020-08-10,5.010000,5.090000,4.780000,4.790000,4.790000,3119400
2020-08-11,4.830000,4.840000,4.610000,4.610000,4.610000,2806900
2020-08-12,4.700000,4.810000,4.680000,4.770000,4.770000,1770600
2020-08-13,4.770000,4.960000,4.750000,4.870000,4.870000,1716300
2020-08-14,4.840000,4.900000,4.800000,4.830000,4.830000,1052200
2020-08-17,4.780000,4.895000,4.730000,4.880000,4.880000,2019800
2020-08-18,4.830000,4.980000,4.780000,4.930000,4.930000,1911000
2020-08-19,4.940000,5.087000,4.900000,4.950000,4.950000,1772700
2020-08-20,4.930000,4.930000,4.800000,4.870000,4.870000,1365300
2020-08-21,4.870000,4.910000,4.770000,4.800000,4.800000,1209100
2020-08-24,4.840000,4.850000,4.680000,4.750000,4.750000,1297100
2020-08-25,4.730000,4.730000,4.610000,4.640000,4.640000,1603200
2020-08-26,4.640000,4.730000,4.613000,4.690000,4.690000,1198600
2020-08-27,4.720000,4.750000,4.582000,4.650000,4.650000,1378000
2020-08-28,4.660000,4.750000,4.610000,4.750000,4.750000,1594800
2020-08-31,4.720000,4.767000,4.520000,4.590000,4.590000,2404000
2020-09-01,4.570000,4.595000,4.490000,4.565000,4.565000,1587100
2020-09-02,4.570000,4.600000,4.350000,4.420000,4.420000,1968700
2020-09-03,4.440000,4.440000,4.110000,4.160000,4.160000,2608000
2020-09-04,4.200000,4.220000,3.860000,4.110000,4.110000,2745100
2020-09-08,3.990000,4.030000,3.910000,3.910000,3.910000,1836200
2020-09-09,3.920000,4.010000,3.880000,4.000000,4.000000,2254700
2020-09-10,3.980000,4.000000,3.770000,3.790000,3.790000,2365700
2020-09-11,3.840000,3.850000,3.740000,3.750000,3.750000,1423000
2020-09-14,3.810000,3.890000,3.740000,3.850000,3.850000,2017600
2020-09-15,3.910000,4.010000,3.870000,3.890000,3.890000,1861700
2020-09-16,3.920000,4.150000,3.890000,4.030000,4.030000,3432000
2020-09-17,3.980000,4.040000,3.900000,4.020000,4.020000,2008800
2020-09-18,4.070000,4.079000,3.885000,4.020000,4.020000,2765400
2020-09-21,3.930000,4.090000,3.880000,4.090000,4.090000,2301300
2020-09-22,4.070000,4.220000,4.010000,4.150000,4.150000,11947300
2020-09-23,4.240000,4.250000,4.050000,4.100000,4.100000,3538000
2020-09-24,4.090000,4.180000,4.050000,4.130000,4.130000,2988700
2020-09-25,4.130000,4.320000,4.090000,4.310000,4.310000,2530300
2020-09-28,4.370000,4.490000,4.340000,4.470000,4.470000,2124800
2020-09-29,4.460000,4.645000,4.450000,4.620000,4.620000,2779100
2020-09-30,4.620000,4.660000,4.490000,4.530000,4.530000,2254000
2020-10-01,4.560000,4.620000,4.445000,4.620000,4.620000,1730700
2020-10-02,4.460000,4.600000,4.450000,4.560000,4.560000,1103100
2020-10-05,4.620000,4.730000,4.570000,4.690000,4.690000,1275000
2020-10-06,4.750000,5.090000,4.720000,4.960000,4.960000,4781200
2020-10-07,5.010000,6.470000,5.010000,6.410000,6.410000,22117100
2020-10-08,6.360000,6.530000,5.980000,6.210000,6.210000,11643200
2020-10-09,6.300000,6.650000,6.070000,6.180000,6.180000,6883300
2020-10-12,6.200000,6.820000,6.140000,6.800000,6.800000,10665700
2020-10-13,6.900000,7.080000,6.560000,6.910000,6.910000,9049200
2020-10-14,6.800000,7.080000,6.665000,6.925000,6.925000,5608500
2020-10-15,6.650000,7.200000,6.600000,7.020000,7.020000,5143000
2020-10-16,7.060000,7.150000,6.770000,6.805000,6.805000,5111100
2020-10-19,6.840000,6.960000,6.530000,6.585000,6.585000,3239200
2020-10-20,6.640000,6.870000,6.450000,6.720000,6.720000,3549900
2020-10-21,6.710000,6.820000,6.470000,6.550000,6.550000,2262900
2020-10-22,6.600000,6.770000,6.310000,6.630000,6.630000,2802200
2020-10-23,6.670000,6.930000,6.540000,6.825000,6.825000,3015000
2020-10-26,6.690000,6.790000,6.170000,6.430000,6.430000,3674700
2020-10-27,6.450000,6.490000,6.350000,6.410000,6.410000,1347800
2020-10-28,6.148000,6.290000,6.050000,6.080000,6.080000,2519000
2020-10-29,6.140000,6.255000,6.080000,6.110000,6.110000,2080400
2020-10-30,6.090000,6.150000,5.800000,5.940000,5.940000,2189400
2020-11-02,6.030000,6.090000,5.805000,5.850000,5.850000,1617300
2020-11-03,5.970000,6.060000,5.903000,6.000000,6.000000,1924200
2020-11-04,6.030000,6.240000,5.920000,6.200000,6.200000,2344400
2020-11-05,6.400000,6.720000,6.300000,6.620000,6.620000,4329000
2020-11-06,7.960000,8.820000,7.530000,7.660000,7.660000,18048400
2020-11-09,7.990000,8.000000,6.930000,6.935000,6.935000,8135200
2020-11-10,7.120000,7.150000,6.670000,6.750000,6.750000,4208100
2020-11-11,6.870000,7.120000,6.750000,7.000000,7.000000,2866600
2020-11-12,7.000000,7.015000,6.740000,6.775000,6.775000,3307500
2020-11-13,6.790000,7.410000,6.780000,7.140000,7.140000,4960100
2020-11-16,7.210000,7.340000,7.150000,7.340000,7.340000,2786900
2020-11-17,7.290000,7.960000,7.281000,7.940000,7.940000,4520800
2020-11-18,7.960000,8.300000,7.890000,8.000000,8.000000,4550700
2020-11-19,7.390000,7.470000,6.800000,6.910000,6.910000,18747000
2020-11-20,6.940000,7.020000,6.700000,6.760000,6.760000,12203200
2020-11-23,6.820000,6.970000,6.630000,6.650000,6.650000,5661500
2020-11-24,6.660000,6.790000,6.380000,6.740000,6.740000,6242300
2020-11-25,6.700000,6.920000,6.610000,6.850000,6.850000,3144700
2020-11-27,6.900000,7.210000,6.860000,7.160000,7.160000,2866100
2020-11-30,7.110000,7.275000,6.822000,6.990000,6.990000,5252000
2020-12-01,7.110000,7.525000,7.070000,7.460000,7.460000,8824100
2020-12-02,7.410000,7.880000,7.292000,7.790000,7.790000,7385700
2020-12-03,8.010000,8.210000,7.840000,8.120000,8.120000,7914300
2020-12-04,8.040000,8.370000,7.820000,8.320000,8.320000,5266100
2020-12-07,8.280000,8.960000,8.250000,8.700000,8.700000,9917500
2020-12-08,8.600000,8.830000,8.460000,8.750000,8.750000,4061200
2020-12-09,8.830000,8.835000,8.230000,8.440000,8.440000,3827900
2020-12-10,8.150000,8.670000,8.120000,8.650000,8.650000,2602500
2020-12-11,8.360000,8.820000,8.310000,8.710000,8.710000,3182600
2020-12-14,8.880000,8.900000,8.615000,8.710000,8.710000,3192200
2020-12-15,8.821000,8.945000,8.660000,8.810000,8.810000,3203000
2020-12-16,8.860000,8.890000,8.520000,8.770000,8.770000,4647900
2020-12-17,8.800000,8.840000,8.683000,8.740000,8.740000,2274500
2020-12-18,8.690000,9.170000,8.690000,8.860000,8.860000,7607200
2020-12-21,8.604000,8.870000,8.320000,8.550000,8.550000,7605800
2020-12-22,8.640000,8.780000,8.340000,8.690000,8.690000,3172200
2020-12-23,8.650000,8.675000,8.460000,8.620000,8.620000,1781500
2020-12-24,8.560000,8.677000,8.430000,8.510000,8.510000,1470500
2020-12-28,8.560000,9.100000,8.520000,8.550000,8.550000,3707900
2020-12-29,8.550000,8.570000,8.050000,8.230000,8.230000,3566700
2020-12-30,8.280000,8.395000,8.175000,8.260000,8.260000,1838400
2020-12-31,8.300000,8.550000,8.260000,8.280000,8.280000,2746400
2021-01-04,8.400000,8.410000,8.000000,8.090000,8.090000,3181400
2021-01-05,8.035000,8.630000,8.035000,8.500000,8.500000,3702200
2021-01-06,8.500000,8.800000,8.410000,8.580000,8.580000,3354800
2021-01-07,8.630000,8.860000,8.460000,8.630000,8.630000,2654500
2021-01-08,8.680000,8.700000,8.190000,8.270000,8.270000,3702400
2021-01-11,8.250000,9.470000,8.159000,9.390000,9.390000,13711600
2021-01-12,9.240000,9.425000,8.770000,9.040000,9.040000,7565400
2021-01-13,9.115000,9.120000,8.830000,8.960000,8.960000,3799100
2021-01-14,9.000000,9.220000,8.922000,8.980000,8.980000,6974000
2021-01-15,8.960000,9.000000,8.450000,8.720000,8.720000,4414800
2021-01-19,8.880000,9.200000,8.660000,8.890000,8.890000,3384000
2021-01-20,8.969000,9.250000,8.860000,9.000000,9.000000,2974100
2021-01-21,9.080000,9.080000,8.685000,8.840000,8.840000,2604300
2021-01-22,8.570000,8.860000,8.500000,8.810000,8.810000,2194800
2021-01-25,8.734000,9.040000,8.515000,8.860000,8.860000,4516600
2021-01-26,8.987000,9.310000,8.810000,9.060000,9.060000,5849400
2021-01-27,9.180000,10.600000,8.661000,9.700000,9.700000,18858900
2021-01-28,10.100000,10.180000,9.000000,9.260000,9.260000,8197500
2021-01-29,9.290000,9.570000,8.770000,8.950000,8.950000,7057000
2021-02-01,9.120000,10.850000,9.120000,10.530000,10.530000,16821400
2021-02-02,11.034000,11.190000,9.980000,10.490000,10.490000,7352000
2021-02-03,10.430000,10.958000,10.300000,10.500000,10.500000,5089000
2021-02-04,10.660000,10.750000,10.050000,10.370000,10.370000,8589500
2021-02-05,9.320000,9.580000,8.200000,8.385000,8.385000,27275300
2021-02-08,8.530000,8.700000,7.900000,8.140000,8.140000,18209800
2021-02-09,8.160000,8.340000,8.020000,8.230000,8.230000,7092900
2021-02-10,8.300000,8.565000,8.110000,8.160000,8.160000,8431000
2021-02-11,8.240000,8.390000,8.010000,8.180000,8.180000,6045300
2021-02-12,8.160000,8.219000,7.940000,8.040000,8.040000,4660800
2021-02-16,8.110000,8.265000,7.820000,7.915000,7.915000,5215100
2021-02-17,7.860000,7.920000,7.630000,7.800000,7.800000,4347200
2021-02-18,7.580000,7.659000,7.330000,7.555000,7.555000,4944700
2021-02-19,7.630000,7.990000,7.570000,7.710000,7.710000,6923500
2021-02-22,7.700000,8.080000,7.640000,7.940000,7.940000,5976700
2021-02-23,7.710000,7.935000,7.020000,7.910000,7.910000,5065500
2021-02-24,7.910000,8.090000,7.750000,7.940000,7.940000,3449400
2021-02-25,7.910000,8.015000,7.410000,7.445000,7.445000,4324700
2021-02-26,7.520000,7.695000,7.290000,7.520000,7.520000,4052700
2021-03-01,7.780000,8.330000,7.730000,8.145000,8.145000,7235700
2021-03-02,8.070000,8.420000,8.040000,8.100000,8.100000,4640100
2021-03-03,8.220000,8.710000,8.170000,8.470000,8.470000,7128800
2021-03-04,8.210000,8.360000,7.680000,7.970000,7.970000,6676000
2021-03-05,8.090000,8.140000,7.360000,8.080000,8.080000,4750400
2021-03-08,8.220000,8.250000,7.860000,7.960000,7.960000,3283600
2021-03-09,8.120000,8.510000,8.080000,8.290000,8.290000,3969200
2021-03-10,8.460000,9.390000,8.430000,9.310000,9.310000,11807400
2021-03-11,9.240000,9.905000,9.080000,9.810000,9.810000,7571900
2021-03-12,9.431000,10.790000,9.400000,10.750000,10.750000,14857800
2021-03-15,11.365000,12.680000,11.250000,12.250000,12.250000,19439200
2021-03-16,11.814000,13.370000,11.814000,12.830000,12.830000,26429700
2021-03-17,12.380000,13.230000,12.065000,13.210000,13.210000,9454000
2021-03-18,13.180000,13.680000,12.880000,13.060000,13.060000,8140800
2021-03-19,13.050000,13.650000,12.530000,13.540000,13.540000,6487200
2021-03-22,13.490000,13.790000,13.120000,13.370000,13.370000,5074000
2021-03-23,13.250000,13.440000,12.240000,12.410000,12.410000,5918200
2021-03-24,12.550000,12.630000,11.480000,11.480000,11.480000,7651200
2021-03-25,10.900000,12.180000,10.630000,11.860000,11.860000,7185800
2021-03-26,12.070000,12.250000,11.430000,11.880000,11.880000,4446000
2021-03-29,11.840000,11.900000,11.100000,11.130000,11.130000,3875900
2021-03-30,11.160000,11.510000,10.900000,11.440000,11.440000,3729200
2021-03-31,11.620000,12.130000,11.550000,11.640000,11.640000,5213900
2021-04-01,11.700000,12.600000,11.670000,12.385000,12.385000,5358300
2021-04-05,12.660000,12.770000,12.140000,12.580000,12.580000,4989900
2021-04-06,12.570000,12.600000,12.160000,12.340000,12.340000,3348600
2021-04-07,12.295000,12.520000,12.168000,12.270000,12.270000,2222100
2021-04-08,12.380000,12.670000,12.040000,12.570000,12.570000,2422900
2021-04-09,12.560000,13.390000,12.560000,13.080000,13.080000,5059700
2021-04-12,13.070000,13.160000,11.510000,11.760000,11.760000,6044900
2021-04-13,11.930000,11.930000,11.260000,11.900000,11.900000,3850700
2021-04-14,11.900000,12.060000,11.710000,11.730000,11.730000,2791900
2021-04-15,11.790000,11.830000,11.200000,11.390000,11.390000,4326600
2021-04-16,11.200000,11.570000,11.150000,11.370000,11.370000,2467600
2021-04-19,11.070000,11.260000,10.730000,11.110000,11.110000,4511000
2021-04-20,10.920000,11.130000,10.490000,10.820000,10.820000,3469800
2021-04-21,10.790000,11.180000,10.550000,11.130000,11.130000,2848600
2021-04-22,11.180000,11.320000,10.810000,10.840000,10.840000,2403700
2021-04-23,10.960000,11.220000,10.780000,10.920000,10.920000,1764200
2021-04-26,11.090000,11.500000,10.820000,11.420000,11.420000,4141500
2021-04-27,11.600000,11.770000,11.200000,11.760000,11.760000,3501800
2021-04-28,11.670000,11.780000,11.460000,11.760000,11.760000,2476400
2021-04-29,11.800000,11.880000,11.312000,11.470000,11.470000,2583300
2021-04-30,11.350000,11.695000,11.170000,11.230000,11.230000,1850000
2021-05-03,11.080000,11.260000,10.970000,11.040000,11.040000,2151600
2021-05-04,10.950000,10.995000,10.600000,10.920000,10.920000,2548800
2021-05-05,10.990000,11.020000,10.460000,10.590000,10.590000,2001300
2021-05-06,10.470000,10.540000,9.960000,10.440000,10.440000,3771000
2021-05-07,11.590000,12.250000,10.695000,10.800000,10.800000,12659500
2021-05-10,10.790000,10.840000,9.250000,9.255000,9.255000,9391300
2021-05-11,9.170000,9.840000,8.902000,9.760000,9.760000,4104700
2021-05-12,9.550000,9.600000,9.050000,9.170000,9.170000,4121600
2021-05-13,9.350000,9.470000,8.861000,9.300000,9.300000,3858600
2021-05-14,9.620000,9.920000,9.500000,9.860000,9.860000,4137900
2021-05-17,9.720000,9.950000,9.520000,9.890000,9.890000,2489600
2021-05-18,10.050000,10.300000,9.750000,10.010000,10.010000,2818800
2021-05-19,9.490000,9.970000,9.330000,9.930000,9.930000,2478800
2021-05-20,10.050000,10.240000,9.800000,10.090000,10.090000,2211600
2021-05-21,10.180000,10.420000,9.990000,10.080000,10.080000,2452300
2021-05-24,10.100000,10.617000,10.000000,10.570000,10.570000,3292200
2021-05-25,10.560000,11.220000,10.520000,11.010000,11.010000,5929200
2021-05-26,11.160000,11.630000,11.150000,11.470000,11.470000,4826100
2021-05-27,11.520000,11.750000,11.290000,11.500000,11.500000,3377400
2021-05-28,11.500000,11.510000,11.010000,11.220000,11.220000,3583600
2021-06-01,11.300000,11.435000,10.950000,11.250000,11.250000,2769200
2021-06-02,11.280000,11.577000,10.990000,11.520000,11.520000,4649000
2021-06-03,11.370000,11.480000,11.060000,11.130000,11.130000,2125200
2021-06-04,11.220000,11.279000,10.930000,11.040000,11.040000,1967000
2021-06-07,11.200000,11.290000,11.040000,11.170000,11.170000,1987500
2021-06-08,11.190000,12.620000,11.170000,12.590000,12.590000,9250200
2021-06-09,12.304000,12.610000,11.870000,12.130000,12.130000,5052600
2021-06-10,12.200000,12.280000,11.860000,11.870000,11.870000,3944000
2021-06-11,11.980000,12.660000,11.950000,12.590000,12.590000,3803800
2021-06-14,12.970000,12.970000,12.260000,12.370000,12.370000,3458500
2021-06-15,12.220000,12.475000,12.110000,12.300000,12.300000,2405600
2021-06-16,12.290000,12.305000,11.735000,12.110000,12.110000,2475000
2021-06-17,12.050000,12.260000,11.860000,11.860000,11.860000,2021800
2021-06-18,11.660000,11.835000,11.290000,11.410000,11.410000,3154600
2021-06-21,11.420000,11.650000,11.320000,11.560000,11.560000,1536900
2021-06-22,11.550000,11.600000,11.270000,11.550000,11.550000,2281400
2021-06-23,11.510000,11.745000,11.510000,11.600000,11.600000,1192200
2021-06-24,11.640000,11.660000,11.275000,11.550000,11.550000,2057000
2021-06-25,11.590000,11.940000,11.450000,11.600000,11.600000,3638800
2021-06-28,11.660000,11.975000,11.385000,11.580000,11.580000,2128100
2021-06-29,11.650000,11.725000,11.510000,11.550000,11.550000,1254900
2021-06-30,11.500000,11.720000,11.110000,11.650000,11.650000,3728500
2021-07-01,11.800000,11.880000,11.230000,11.400000,11.400000,2270400
2021-07-02,11.450000,11.645000,11.170000,11.180000,11.180000,1470700
2021-07-06,11.170000,11.175000,10.660000,10.880000,10.880000,2730500
2021-07-07,10.830000,10.990000,10.200000,10.510000,10.510000,4262100
2021-07-08,10.220000,10.830000,10.180000,10.650000,10.650000,2144000
2021-07-09,10.700000,10.860000,10.480000,10.640000,10.640000,1514300
2021-07-12,10.600000,11.040000,10.530000,10.980000,10.980000,2261900
2021-07-13,10.840000,10.940000,10.425000,10.480000,10.480000,1895000
2021-07-14,10.550000,10.830000,10.410000,10.500000,10.500000,1776100
2021-07-15,10.350000,10.370000,9.925000,10.140000,10.140000,3559700
2021-07-16,10.330000,10.490000,10.060000,10.100000,10.100000,1817400
2021-07-19,9.750000,10.320000,9.730000,10.200000,10.200000,2057100
2021-07-20,10.220000,10.480000,9.945000,10.400000,10.400000,2053000
2021-07-21,10.410000,10.680000,10.260000,10.620000,10.620000,1174300
2021-07-22,10.620000,10.770000,10.215000,10.240000,10.240000,2004500
2021-07-23,10.370000,10.440000,10.220000,10.250000,10.250000,932800
2021-07-26,10.240000,10.320000,10.105000,10.310000,10.310000,1627500
2021-07-27,10.310000,10.310000,9.850000,10.140000,10.140000,2255200
2021-07-28,10.210000,10.380000,10.140000,10.270000,10.270000,2114800
2021-07-29,10.300000,10.560000,10.280000,10.430000,10.430000,1689500
2021-07-30,10.350000,10.460000,10.135000,10.240000,10.240000,1335000
2021-08-02,10.340000,10.440000,9.970000,10.000000,10.000000,1607300
2021-08-03,10.050000,10.110000,9.780000,10.070000,10.070000,1657800
2021-08-04,10.030000,10.130000,9.850000,9.880000,9.880000,1769500
2021-08-05,9.930000,10.280000,9.765000,10.070000,10.070000,3738100
2021-08-06,10.785000,10.830000,10.030000,10.090000,10.090000,5806200
2021-08-09,10.170000,11.330000,10.160000,10.890000,10.890000,5996600
2021-08-10,10.840000,11.570000,10.701000,11.360000,11.360000,3775200
2021-08-11,11.380000,11.400000,10.420000,10.640000,10.640000,3826300
2021-08-12,10.650000,10.750000,10.410000,10.460000,10.460000,1869700
2021-08-13,10.420000,10.517000,10.060000,10.140000,10.140000,2456000
2021-08-16,10.090000,10.320000,9.920000,10.190000,10.190000,2049600
2021-08-17,10.030000,10.240000,9.860000,10.130000,10.130000,2090500
2021-08-18,10.070000,10.140000,9.950000,10.020000,10.020000,1749400
2021-08-19,9.890000,9.969000,9.655000,9.800000,9.800000,2531700
2021-08-20,9.810000,10.110000,9.730000,10.000000,10.000000,1720600
2021-08-23,10.130000,10.230000,10.010000,10.060000,10.060000,1672700
2021-08-24,10.105000,10.350000,10.050000,10.300000,10.300000,1668300
2021-08-25,10.230000,10.290000,10.020000,10.020000,10.020000,1421500
2021-08-26,10.000000,10.110000,9.813000,9.850000,9.850000,1562700
2021-08-27,9.860000,10.150000,9.810000,10.030000,10.030000,1778400
2021-08-30,10.040000,10.115000,9.800000,9.860000,9.860000,2429800
2021-08-31,9.860000,10.065000,9.850000,9.970000,9.970000,1964400
2021-09-01,10.050000,10.190000,9.995000,10.120000,10.120000,1966300
2021-09-02,10.150000,10.200000,9.900000,9.930000,9.930000,2721300
2021-09-03,9.920000,10.060000,9.910000,9.910000,9.910000,1653000
2021-09-07,9.920000,9.955000,9.760000,9.820000,9.820000,1709900
2021-09-08,9.735000,9.810000,9.520000,9.550000,9.550000,2196700
2021-09-09,9.530000,9.730000,9.320000,9.610000,9.610000,2462600
2021-09-10,9.690000,9.865000,9.295000,9.320000,9.320000,1812500
2021-09-13,9.380000,9.595000,9.295000,9.510000,9.510000,2712200
2021-09-14,9.520000,9.640000,9.220000,9.410000,9.410000,2895400
2021-09-15,9.400000,9.595000,9.230000,9.570000,9.570000,2459100
2021-09-16,9.600000,9.755000,9.545000,9.660000,9.660000,2031500
2021-09-17,9.580000,9.660000,9.390000,9.570000,9.570000,2312500
2021-09-20,9.300000,9.463000,9.170000,9.410000,9.410000,2418200
2021-09-21,9.420000,9.545000,9.340000,9.440000,9.440000,1488500
2021-09-22,9.480000,9.850000,9.480000,9.740000,9.740000,2143600
2021-09-23,9.800000,9.990000,9.770000,9.850000,9.850000,1203100
2021-09-24,9.800000,9.840000,9.520000,9.780000,9.780000,1703400
2021-09-27,9.790000,9.940000,9.645000,9.910000,9.910000,1657200
2021-09-28,9.870000,9.877000,9.610000,9.680000,9.680000,1534000
2021-09-29,9.700000,9.700000,9.420000,9.480000,9.480000,1267600
2021-09-30,9.420000,9.580000,9.290000,9.360000,9.360000,1934900
2021-10-01,9.380000,9.500000,9.310000,9.390000,9.390000,1489700
2021-10-04,9.290000,9.450000,9.013000,9.070000,9.070000,2660900
2021-10-05,9.130000,9.210000,8.990000,9.150000,9.150000,1782900
2021-10-06,9.010000,9.080000,8.800000,8.870000,8.870000,2395500
2021-10-07,8.970000,9.100000,8.900000,8.910000,8.910000,1627400
2021-10-08,8.920000,8.960000,8.650000,8.650000,8.650000,1985400
2021-10-11,8.670000,9.066000,8.655000,8.740000,8.740000,2114000
2021-10-12,8.847000,8.940000,8.770000,8.800000,8.800000,1688600
2021-10-13,8.830000,8.940000,8.810000,8.920000,8.920000,1067600
2021-10-14,8.970000,9.110000,8.900000,9.020000,9.020000,2985600
2021-10-15,9.110000,9.139000,8.830000,8.830000,8.830000,2386400
2021-10-18,8.770000,9.090000,8.750000,9.060000,9.060000,1876000
2021-10-19,9.140000,9.190000,8.980000,9.130000,9.130000,1371000
2021-10-20,9.130000,9.270000,9.100000,9.150000,9.150000,1262600
2021-10-21,9.100000,9.190000,9.093000,9.140000,9.140000,2058900
2021-10-22,9.060000,9.120000,8.815000,8.890000,8.890000,1855700
2021-10-25,8.870000,8.990000,8.810000,8.890000,8.890000,2466700
2021-10-26,8.940000,8.950000,8.580000,8.650000,8.650000,2756500
2021-10-27,8.640000,8.690000,8.530000,8.560000,8.560000,1916800
2021-10-28,8.550000,8.770000,8.513000,8.730000,8.730000,2383400
2021-10-29,8.680000,8.720000,8.525000,8.610000,8.610000,1734000
2021-11-01,8.670000,8.930000,8.660000,8.790000,8.790000,2287700
2021-11-02,8.760000,8.760000,8.530000,8.650000,8.650000,2232400
2021-11-03,8.620000,9.050000,8.605000,9.000000,9.000000,4045100
2021-11-04,9.040000,9.060000,8.820000,8.880000,8.880000,3717100
2021-11-05,9.950000,10.100000,9.285000,9.580000,9.580000,8340300
2021-11-08,9.670000,10.100000,9.665000,9.880000,9.880000,5455500
2021-11-09,9.910000,10.120000,9.815000,9.890000,9.890000,2733700
2021-11-10,9.860000,10.050000,9.635000,9.670000,9.670000,2603700
2021-11-11,9.990000,10.700000,9.942000,10.460000,10.460000,5751100
2021-11-12,10.490000,11.160000,10.470000,11.160000,11.160000,7228000
2021-11-15,11.200000,11.650000,10.750000,11.620000,11.620000,7402900
2021-11-16,11.430000,11.890000,11.420000,11.640000,11.640000,7051600
2021-11-17,11.630000,11.690000,11.350000,11.550000,11.550000,3429900
2021-11-18,12.050000,12.137000,11.410000,11.450000,11.450000,5400100
2021-11-19,11.320000,11.640000,11.121000,11.170000,11.170000,2608500
2021-11-22,11.190000,11.340000,10.900000,10.910000,10.910000,2860900
2021-11-23,10.600000,10.900000,10.460000,10.640000,10.640000,3664100
2021-11-24,10.465000,10.665000,10.420000,10.490000,10.490000,2458100
2021-11-26,10.170000,10.500000,10.140000,10.270000,10.270000,1611100
2021-11-29,10.440000,10.580000,10.160000,10.330000,10.330000,2541200
2021-11-30,10.340000,10.480000,9.915000,10.000000,10.000000,3563600
2021-12-01,10.320000,10.665000,10.080000,10.080000,10.080000,3103600
2021-12-02,10.100000,10.260000,9.861000,10.260000,10.260000,2064800
2021-12-03,10.250000,10.270000,9.830000,9.880000,9.880000,3020300
2021-12-06,9.840000,10.260000,9.630000,10.120000,10.120000,1970800
2021-12-07,10.320000,10.590000,10.280000,10.510000,10.510000,2260800
2021-12-08,10.570000,10.820000,10.535000,10.790000,10.790000,1864700
2021-12-09,10.690000,10.980000,10.670000,10.760000,10.760000,1973400
2021-12-10,10.790000,10.910000,10.500000,10.660000,10.660000,2235800
2021-12-13,11.000000,11.590000,10.690000,10.700000,10.700000,5366300
2021-12-14,10.250000,10.690000,10.200000,10.620000,10.620000,2781200
2021-12-15,10.600000,10.850000,10.310000,10.840000,10.840000,2056400
2021-12-16,10.870000,10.985000,10.450000,10.530000,10.530000,2093900
2021-12-17,10.530000,10.620000,10.320000,10.460000,10.460000,2589100
2021-12-20,10.190000,10.395000,10.050000,10.360000,10.360000,1920800
2021-12-21,10.540000,10.740000,10.410000,10.680000,10.680000,1353300
2021-12-22,10.620000,10.829000,10.580000,10.760000,10.760000,924500
2021-12-23,10.710000,10.900000,10.650000,10.780000,10.780000,1043400
2021-12-27,10.780000,10.860000,10.620000,10.680000,10.680000,1768200
2021-12-28,10.650000,10.940000,10.590000,10.670000,10.670000,1313800
2021-12-29,10.630000,10.860000,10.570000,10.610000,10.610000,2518800
2021-12-30,10.560000,10.715000,10.460000,10.480000,10.480000,1296100
2021-12-31,10.460000,10.690000,10.270000,10.310000,10.310000,1729900
2022-01-03,10.410000,10.820000,10.410000,10.660000,10.660000,1867900
2022-01-04,10.660000,10.910000,10.600000,10.910000,10.910000,1774300
2022-01-05,10.850000,11.110000,10.560000,10.670000,10.670000,2239500
2022-01-06,10.620000,10.925000,10.540000,10.690000,10.690000,1724300
2022-01-07,10.860000,10.990000,10.590000,10.680000,10.680000,1867800
2022-01-10,10.595000,10.660000,10.170000,10.420000,10.420000,3000500
2022-01-11,10.400000,10.710000,10.190000,10.590000,10.590000,1964300
2022-01-12,10.590000,10.740000,10.480000,10.580000,10.580000,1105700
2022-01-13,10.600000,10.675000,10.400000,10.420000,10.420000,1132000
2022-01-14,10.260000,10.491000,10.260000,10.440000,10.440000,1672100
2022-01-18,10.370000,10.440000,9.970000,10.010000,10.010000,2620500
2022-01-19,10.000000,10.110000,9.690000,9.700000,9.700000,2954300
2022-01-20,9.700000,9.850000,9.150000,9.180000,9.180000,3416800
2022-01-21,9.060000,9.170000,8.800000,8.920000,8.920000,4587200
2022-01-24,8.500000,8.760000,8.110000,8.710000,8.710000,5147100
2022-01-25,8.500000,8.695000,8.370000,8.580000,8.580000,3184500
2022-01-26,8.760000,8.820000,8.380000,8.470000,8.470000,5848300
2022-01-27,8.570000,8.645000,8.240000,8.340000,8.340000,2757500
2022-01-28,8.350000,8.520000,8.120000,8.510000,8.510000,2498300
2022-01-31,8.465000,8.910000,8.465000,8.860000,8.860000,3880400
2022-02-01,9.010000,9.250000,8.919000,9.240000,9.240000,3576900
2022-02-02,9.320000,9.495000,9.050000,9.060000,9.060000,2930600
2022-02-03,8.840000,8.950000,8.370000,8.440000,8.440000,6081300
2022-02-04,8.840000,9.270000,8.595000,8.780000,8.780000,6125500
2022-02-07,8.830000,9.055000,8.800000,8.920000,8.920000,3976300
2022-02-08,8.890000,9.260000,8.850000,9.210000,9.210000,4174300
2022-02-09,9.320000,9.350000,9.010000,9.110000,9.110000,3390600
2022-02-10,8.960000,9.175000,8.770000,8.780000,8.780000,3470700
2022-02-11,8.836000,9.075000,8.700000,8.750000,8.750000,4181700
2022-02-14,8.720000,9.055000,8.720000,8.830000,8.830000,2987800
2022-02-15,8.980000,9.140000,8.920000,9.060000,9.060000,2747400
